alpha,chi,state,omega_real_M,gamma_M,separation_real,separation_imag,bilinear_norm_real,bilinear_norm_imag,r_99_M,cf_residual,radial_residual,angular_residual,converged,message,truncation,real_frequency_relative_to_max_N,gamma_relative_to_max_N,norm_error
0.125,0.24594549892517448,32+0,0.12489083485684592,-2.640196988561661e-17,6.000000864341728,2.0895274050692686e-19,0.9999999999999998,6.435229782834089e-17,1390.3538796770429,1.1489402376010637e-12,5.926648637054754e-12,4.9007901145809115e-17,True,ok,400,0.0,0.0,2.3118180034790956e-16
0.125,0.24594549892517448,32+2,0.12489084434541424,5.868479883257435e-21,6.0000002357090665,-1.2666770906001924e-23,0.9999999999999998,-8.498915739457856e-17,1390.4719597576538,1.238487551497724e-12,5.153805233362141e-13,8.129283805133186e-17,True,ok,150,1.111193368941622e-16,0.004985585418062977,2.3775399776019264e-16
0.125,0.24594549892517448,32+2,0.12489084434541423,5.893780588916342e-21,6.0000002357090665,-1.2721381000731203e-23,1.0,1.1002497253182602e-17,1390.4719597575345,2.210922393404303e-12,3.2530245609637275e-13,8.129283805133186e-17,True,ok,250,0.0,0.0006957919228974958,1.1002497253182602e-17
0.125,0.24594549892517448,32+2,0.12489084434541423,5.897884289166928e-21,6.0000002357090665,-1.2730238597924195e-23,0.9999999999999998,-2.6696164018309344e-16,1390.471959757528,2.466342551392644e-12,3.377399665789133e-13,8.129283805133186e-17,True,ok,400,0.0,0.0,3.4723525729044375e-16
0.125,0.24594549892517448,30+0,0.1248845043209732,-2.5373625765848024e-06,5.819177822483732e-07,1.2778430521262575e-08,1.0000000000033897,-3.747849029549482e-13,1543.1893170390344,1.8994817718311065e-14,0.00010341805245722054,5.519003201451552e-17,False,mode-function or normalization residual failed,150,1.4387764981638825e-08,0.0011379704726604055,3.410388998306575e-12
0.125,0.24594549892517448,30+0,0.12488450590795247,-2.5348067884107554e-06,5.819097897887778e-07,1.2765559459699579e-08,0.9999999999963871,-4.05865315314391e-12,1543.1968430612826,1.9358165180203494e-13,9.831603623007758e-06,5.519081645803346e-17,False,mode-function or normalization residual failed,250,1.6801896422159277e-09,0.0001295625261038207,5.433748561771123e-12
0.125,0.24594549892517448,30+0,0.12488450611778212,-2.5344784149849544e-06,5.81908733030503e-07,1.2763905757278872e-08,0.9999999999879198,-9.541521232511209e-12,1543.1981350492856,2.6211007213266835e-13,7.727932680507401e-07,9.119346124237576e-17,False,mode-function or normalization residual failed,400,0.0,0.0,1.5393910503905184e-11
0.125,0.1654372948396467,43+3,0.12493877990648387,2.8797181467340565e-30,12.000000046532026,-2.1882733270652693e-33,1.0,1.2405676759009137e-16,2220.545263480755,9.769426380667796e-12,7.282264311254397e-13,8.008783516350029e-17,True,ok,150,0.0,2.2060689030573422e-11,1.2405676759009137e-16
0.125,0.1654372948396467,43+3,0.12493877990648387,2.879718146671676e-30,12.000000046532026,-2.188273327017867e-33,0.9999999999999998,3.336953094323968e-27,2220.545263480757,9.763120438803272e-12,7.334474699864163e-13,8.008783516350029e-17,True,ok,250,0.0,3.986549059412001e-13,2.220446049250313e-16
0.125,0.1654372948396467,43+3,0.12493877990648387,2.879718146670528e-30,12.000000046532026,-2.1882733270169943e-33,0.9999999999999998,1.4422960785268832e-16,2220.545263480765,9.763004444949857e-12,7.412726467467175e-13,8.008783516350029e-17,True,ok,400,0.0,0.0,2.647753507365319e-16
