point_id,status,sources,rss_relative,worst_relative,worst_source,systematic_error_abs,complete
a0.100000_21+1_21-1,ok,"[{""absolute_shift"": 1.3407726054825742e-05, ""detail"": ""N=600"", ""relative_shift"": 1.5335874373313847e-09, ""signed_shift_imag"": 1.3279053746373393e-05, ""signed_shift_real"": -1.8530649104064878e-06, ""source"": ""mode_N"", ""status"": ""ok"", ""variant_kernel_imag"": -8742.720281912043, ""variant_kernel_real"": 0.6921549707709964}, {""absolute_shift"": 1.6059760735973828e-07, ""detail"": ""lmax=18"", ""relative_shift"": 1.8369294845767487e-11, ""signed_shift_imag"": -1.6044032236095518e-07, ""signed_shift_real"": -7.105944721530477e-09, ""source"": ""angular_lmax"", ""status"": ""ok"", ""variant_kernel_imag"": -8742.720295351537, ""variant_kernel_real"": 0.6921568167299621}, {""absolute_shift"": 5.342019281216607e-05, ""detail"": ""radial_nodes=112"", ""relative_shift"": 6.110248394213852e-09, ""signed_shift_imag"": -5.320193486113567e-05, ""signed_shift_real"": -4.824015663373871e-06, ""source"": ""radial_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": -8742.720348393032, ""variant_kernel_real"": 0.6921519998202434}, {""absolute_shift"": 2.928279638448108e-11, ""detail"": ""angular_nodes=96"", ""relative_shift"": 3.3493918716373067e-15, ""signed_shift_imag"": -1.0913936421275139e-11, ""signed_shift_real"": -2.717293057230563e-11, ""source"": ""angular_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": -8742.720295191108, ""variant_kernel_real"": 0.6921568238087339}, {""absolute_shift"": 0.000252934061364145, ""detail"": ""cutoff=3.0e-05"", ""relative_shift"": 2.893081924519525e-08, ""signed_shift_imag"": -0.00025123279556282796, ""signed_shift_real"": -2.92868883947639e-05, ""source"": ""horizon_cutoff"", ""status"": ""ok"", ""variant_kernel_imag"": -8742.720546423892, ""variant_kernel_real"": 0.6921275369475121}, {""absolute_shift"": 1.6059760735973828e-07, ""detail"": ""counterterm=4"", ""relative_shift"": 1.8369294845767487e-11, ""signed_shift_imag"": -1.6044032236095518e-07, ""signed_shift_real"": -7.105944721530477e-09, ""source"": ""counterterm"", ""status"": ""ok"", ""variant_kernel_imag"": -8742.720295351537, ""variant_kernel_real"": 0.6921568167299621}, {""absolute_shift"": 2.039201767546436e-05, ""detail"": ""outer_decay_lengths=40"", ""relative_shift"": 2.332456823853129e-09, ""signed_shift_imag"": 1.0597654181765392e-05, ""signed_shift_real"": -1.7421943368067794e-05, ""source"": ""outer_range"", ""status"": ""ok"", ""variant_kernel_imag"": -8742.720284593443, ""variant_kernel_real"": 0.6921394018925388}, {""absolute_shift"": 5.4063143084680816e-05, ""detail"": ""segmented Gauss-Legendre versus scipy.integrate.quad"", ""relative_shift"": 6.18378960893777e-09, ""signed_shift_imag"": -5.385655094869435e-05, ""signed_shift_real"": -4.721796279527624e-06, ""source"": ""radial_strategy"", ""status"": ""ok"", ""variant_kernel_imag"": -8742.720349047648, ""variant_kernel_real"": 0.6921521020396273}, {""absolute_shift"": 2.7905598272044583e-07, ""detail"": ""full-kernel connection form versus production divergence form"", ""relative_shift"": 3.191866746548036e-11, ""signed_shift_imag"": 3.6034180084243417e-09, ""signed_shift_real"": -2.7903271648810346e-07, ""source"": ""delta_box_form"", ""status"": ""ok"", ""variant_kernel_imag"": -8742.720295187493, ""variant_kernel_real"": 0.6921565448031903}]",3.03374460113433e-08,2.893081924519525e-08,horizon_cutoff,0.000252934061364145,True
a0.100000_32+2_30+0,ok,"[{""absolute_shift"": 0.5391834070837701, ""detail"": ""N=600"", ""relative_shift"": 1.4094903003618085e-05, ""signed_shift_imag"": -0.38735708293825155, ""signed_shift_real"": 0.3750643101816422, ""source"": ""mode_N"", ""status"": ""ok"", ""variant_kernel_imag"": 38253.25549500852, ""variant_kernel_real"": -104.37706033661465}, {""absolute_shift"": 3.8207116011953367e-07, ""detail"": ""lmax=18"", ""relative_shift"": 9.987799831399454e-12, ""signed_shift_imag"": -3.820605343207717e-07, ""signed_shift_real"": 2.8494753223640146e-09, ""source"": ""angular_lmax"", ""status"": ""ok"", ""variant_kernel_imag"": 38253.642851709395, ""variant_kernel_real"": -104.75212464394681}, {""absolute_shift"": 0.11106880771639326, ""detail"": ""radial_nodes=112"", ""relative_shift"": 2.903472271072405e-06, ""signed_shift_imag"": -0.08047643204918131, ""signed_shift_real"": 0.07654948681849305, ""source"": ""radial_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": 38253.56237565941, ""variant_kernel_real"": -104.6755751599778}, {""absolute_shift"": 9.404988976748475e-11, ""detail"": ""angular_nodes=96"", ""relative_shift"": 2.4585772788214074e-15, ""signed_shift_imag"": 3.637978807091713e-11, ""signed_shift_real"": -8.672884632687783e-11, ""source"": ""angular_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": 38253.64285209149, ""variant_kernel_real"": -104.75212464688302}, {""absolute_shift"": 0.08731748409750509, ""detail"": ""cutoff=3.0e-05"", ""relative_shift"": 2.282584094215434e-06, ""signed_shift_imag"": -0.07321029304148396, ""signed_shift_real"": 0.047587771768576204, ""source"": ""horizon_cutoff"", ""status"": ""ok"", ""variant_kernel_imag"": 38253.569641798415, ""variant_kernel_real"": -104.70453687502771}, {""absolute_shift"": 3.8207116011953367e-07, ""detail"": ""counterterm=4"", ""relative_shift"": 9.987799831399454e-12, ""signed_shift_imag"": -3.820605343207717e-07, ""signed_shift_real"": 2.8494753223640146e-09, ""source"": ""counterterm"", ""status"": ""ok"", ""variant_kernel_imag"": 38253.642851709395, ""variant_kernel_real"": -104.75212464394681}, {""absolute_shift"": 0.2031517970733541, ""detail"": ""outer_decay_lengths=40"", ""relative_shift"": 5.310632406599186e-06, ""signed_shift_imag"": -0.15538535880477866, ""signed_shift_real"": 0.1308665080272391, ""source"": ""outer_range"", ""status"": ""ok"", ""variant_kernel_imag"": 38253.48746673265, ""variant_kernel_real"": -104.62125813876905}, {""absolute_shift"": 0.11155883838584908, ""detail"": ""segmented Gauss-Legendre versus scipy.integrate.quad"", ""relative_shift"": 2.9162822623741304e-06, ""signed_shift_imag"": -0.08137791673652828, ""signed_shift_real"": 0.07630864361016165, ""source"": ""radial_strategy"", ""status"": ""ok"", ""variant_kernel_imag"": 38253.56147417472, ""variant_kernel_real"": -104.67581600318613}, {""absolute_shift"": 5.449978410741605e-07, ""detail"": ""full-kernel connection form versus production divergence form"", ""relative_shift"": 1.4246899304021223e-11, ""signed_shift_imag"": -5.740730557590723e-09, ""signed_shift_real"": 5.449676052649011e-07, ""source"": ""delta_box_form"", ""status"": ""ok"", ""variant_kernel_imag"": 38253.642852085715, ""variant_kernel_real"": -104.75212410182868}]",1.5780182218520662e-05,1.4094903003618085e-05,mode_N,0.5391834070837701,True
a0.100000_32+2_32+0,ok,"[{""absolute_shift"": 2.9341620184162073e-06, ""detail"": ""N=600"", ""relative_shift"": 1.3458563166763269e-10, ""signed_shift_imag"": -2.735989255597815e-06, ""signed_shift_real"": -1.0600328030629935e-06, ""source"": ""mode_N"", ""status"": ""ok"", ""variant_kernel_imag"": -21801.450737334937, ""variant_kernel_real"": 0.0976502164250482}, {""absolute_shift"": 5.827224089497896e-07, ""detail"": ""lmax=18"", ""relative_shift"": 2.6728607010503318e-11, ""signed_shift_imag"": 5.827132554259151e-07, ""signed_shift_real"": 3.2661664345345898e-09, ""source"": ""angular_lmax"", ""status"": ""ok"", ""variant_kernel_imag"": -21801.450734016234, ""variant_kernel_real"": 0.0976512797240177}, {""absolute_shift"": 0.000693965687119408, ""detail"": ""radial_nodes=112"", ""relative_shift"": 3.183117011617587e-08, ""signed_shift_imag"": 0.0006939612212590873, ""signed_shift_real"": 2.4896360593801292e-06, ""source"": ""radial_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": -21801.450040637726, ""variant_kernel_real"": 0.09765376609391065}, {""absolute_shift"": 1.4612454066813549e-10, ""detail"": ""angular_nodes=96"", ""relative_shift"": 6.7025145457301934e-15, ""signed_shift_imag"": -2.1827872842550278e-11, ""signed_shift_real"": 1.4448503504738142e-10, ""source"": ""angular_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": -21801.45073459897, ""variant_kernel_real"": 0.0976512766023363}, {""absolute_shift"": 0.004999715757136484, ""detail"": ""cutoff=3.0e-05"", ""relative_shift"": 2.2932949820407002e-07, ""signed_shift_imag"": 0.004990057881514076, ""signed_shift_real"": 0.000310612284525405, ""source"": ""horizon_cutoff"", ""status"": ""ok"", ""variant_kernel_imag"": -21801.445744541066, ""variant_kernel_real"": 0.09796188874237667}, {""absolute_shift"": 5.827224089497896e-07, ""detail"": ""counterterm=4"", ""relative_shift"": 2.6728607010503318e-11, ""signed_shift_imag"": 5.827132554259151e-07, ""signed_shift_real"": 3.2661664345345898e-09, ""source"": ""counterterm"", ""status"": ""ok"", ""variant_kernel_imag"": -21801.450734016234, ""variant_kernel_real"": 0.0976512797240177}, {""absolute_shift"": 0.0027838925675363344, ""detail"": ""outer_decay_lengths=40"", ""relative_shift"": 1.2769299627801214e-07, ""signed_shift_imag"": 0.002748200626228936, ""signed_shift_real"": 0.0004443547519481783, ""source"": ""outer_range"", ""status"": ""ok"", ""variant_kernel_imag"": -21801.44798639832, ""variant_kernel_real"": 0.09809563120979944}, {""absolute_shift"": 0.0006929207126841521, ""detail"": ""segmented Gauss-Legendre versus scipy.integrate.quad"", ""relative_shift"": 3.178323869876855e-08, ""signed_shift_imag"": 0.0006929165501787793, ""signed_shift_real"": 2.401781641320211e-06, ""source"": ""radial_strategy"", ""status"": ""ok"", ""variant_kernel_imag"": -21801.450041682398, ""variant_kernel_real"": 0.09765367823949259}, {""absolute_shift"": 2.462698563188539e-07, ""detail"": ""full-kernel connection form versus production divergence form"", ""relative_shift"": 1.1296030677699476e-11, ""signed_shift_imag"": 1.3787939678877592e-09, ""signed_shift_real"": -2.4626599655352965e-07, ""source"": ""delta_box_form"", ""status"": ""ok"", ""variant_kernel_imag"": -21801.45073459757, ""variant_kernel_real"": 0.09765103019185471}]",2.663098521794946e-07,2.2932949820407002e-07,horizon_cutoff,0.004999715757136484,True
a0.100000_43+3_41+1,ok,"[{""absolute_shift"": 2.911436406762832e-05, ""detail"": ""N=600"", ""relative_shift"": 2.566102781793244e-10, ""signed_shift_imag"": -2.3724525817669928e-05, ""signed_shift_real"": 1.6875813159344943e-05, ""source"": ""mode_N"", ""status"": ""ok"", ""variant_kernel_imag"": 113457.47529427207, ""variant_kernel_real"": -92.92340788862103}, {""absolute_shift"": 7.245812383357263e-06, ""detail"": ""lmax=18"", ""relative_shift"": 6.38636628644716e-11, ""signed_shift_imag"": 7.2405964601784945e-06, ""signed_shift_real"": -2.7488178488965787e-07, ""source"": ""angular_lmax"", ""status"": ""ok"", ""variant_kernel_imag"": 113457.47532523719, ""variant_kernel_real"": -92.92342503931597}, {""absolute_shift"": 0.006080680607306005, ""detail"": ""radial_nodes=112"", ""relative_shift"": 5.35943405301906e-08, ""signed_shift_imag"": -0.0022132544254418463, ""signed_shift_real"": -0.005663583803240613, ""source"": ""radial_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": 113457.47310474217, ""variant_kernel_real"": -92.92908834823743}, {""absolute_shift"": 3.8493150972208007e-10, ""detail"": ""angular_nodes=96"", ""relative_shift"": 3.3927370544767933e-15, ""signed_shift_imag"": 1.4551915228366852e-10, ""signed_shift_real"": -3.5636560369312065e-10, ""source"": ""angular_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": 113457.47531799674, ""variant_kernel_real"": -92.92342476479055}, {""absolute_shift"": 0.41390858591200547, ""detail"": ""cutoff=3.0e-05"", ""relative_shift"": 3.648137294875242e-06, ""signed_shift_imag"": 0.4138239298190456, ""signed_shift_real"": 0.008370937868463102, ""source"": ""horizon_cutoff"", ""status"": ""ok"", ""variant_kernel_imag"": 113457.88914192641, ""variant_kernel_real"": -92.91505382656572}, {""absolute_shift"": 7.245812383357263e-06, ""detail"": ""counterterm=4"", ""relative_shift"": 6.38636628644716e-11, ""signed_shift_imag"": 7.2405964601784945e-06, ""signed_shift_real"": -2.7488178488965787e-07, ""source"": ""counterterm"", ""status"": ""ok"", ""variant_kernel_imag"": 113457.47532523719, ""variant_kernel_real"": -92.92342503931597}, {""absolute_shift"": 0.5801886298015759, ""detail"": ""outer_decay_lengths=40"", ""relative_shift"": 5.113708317448802e-06, ""signed_shift_imag"": 0.5782254940277198, ""signed_shift_real"": 0.04768777838638982, ""source"": ""outer_range"", ""status"": ""ok"", ""variant_kernel_imag"": 113458.05354349062, ""variant_kernel_real"": -92.8757369860478}, {""absolute_shift"": 0.006081975439917128, ""detail"": ""segmented Gauss-Legendre versus scipy.integrate.quad"", ""relative_shift"": 5.3605753019083164e-08, ""signed_shift_imag"": -0.002212305975263007, ""signed_shift_real"": -0.005665344431150743, ""source"": ""radial_strategy"", ""status"": ""ok"", ""variant_kernel_imag"": 113457.47310569062, ""variant_kernel_real"": -92.92909010886534}, {""absolute_shift"": 3.604599506743872e-06, ""detail"": ""full-kernel connection form versus production divergence form"", ""relative_shift"": 3.177047865452313e-11, ""signed_shift_imag"": 1.3460521586239338e-08, ""signed_shift_real"": 3.604574374094227e-06, ""source"": ""delta_box_form"", ""status"": ""ok"", ""variant_kernel_imag"": 113457.47531801005, ""variant_kernel_real"": -92.92342115985981}]",6.282090773246885e-06,5.113708317448802e-06,outer_range,0.5801886298015759,True
a0.100000_43+3_43+1,ok,"[{""absolute_shift"": 5.405055899915965e-06, ""detail"": ""N=600"", ""relative_shift"": 1.1698018043199486e-10, ""signed_shift_imag"": -5.293557478580624e-06, ""signed_shift_real"": -1.0921897738852548e-06, ""source"": ""mode_N"", ""status"": ""ok"", ""variant_kernel_imag"": -46204.88599499071, ""variant_kernel_real"": 0.03373322000181506}, {""absolute_shift"": 3.309484150231561e-07, ""detail"": ""lmax=18"", ""relative_shift"": 7.162628105972675e-12, ""signed_shift_imag"": -3.250752342864871e-07, ""signed_shift_real"": 6.207209888448029e-08, ""source"": ""angular_lmax"", ""status"": ""ok"", ""variant_kernel_imag"": -46204.88599002223, ""variant_kernel_real"": 0.03373437426368783}, {""absolute_shift"": 0.007177157406995075, ""detail"": ""radial_nodes=112"", ""relative_shift"": 1.5533329978551483e-07, ""signed_shift_imag"": -0.007177047242294066, ""signed_shift_real"": 3.97658982473556e-05, ""source"": ""radial_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": -46204.8931667444, ""variant_kernel_real"": 0.033774078089836304}, {""absolute_shift"": 2.748140377287143e-10, ""detail"": ""angular_nodes=96"", ""relative_shift"": 5.947726779153174e-15, ""signed_shift_imag"": -5.093170329928398e-11, ""signed_shift_real"": 2.700531742672041e-10, ""source"": ""angular_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": -46204.885989697206, ""variant_kernel_real"": 0.03373431246164212}, {""absolute_shift"": 0.044686351689486835, ""detail"": ""cutoff=3.0e-05"", ""relative_shift"": 9.67134767942922e-07, ""signed_shift_imag"": -0.044641954147664364, ""signed_shift_real"": -0.0019914711131059637, ""source"": ""horizon_cutoff"", ""status"": ""ok"", ""variant_kernel_imag"": -46204.9306316513, ""variant_kernel_real"": 0.031742841078482985}, {""absolute_shift"": 3.309484150231561e-07, ""detail"": ""counterterm=4"", ""relative_shift"": 7.162628105972675e-12, ""signed_shift_imag"": -3.250752342864871e-07, ""signed_shift_real"": 6.207209888448029e-08, ""source"": ""counterterm"", ""status"": ""ok"", ""variant_kernel_imag"": -46204.88599002223, ""variant_kernel_real"": 0.03373437426368783}, {""absolute_shift"": 0.013015667766744113, ""detail"": ""outer_decay_lengths=40"", ""relative_shift"": 2.816946192582945e-07, ""signed_shift_imag"": -0.012658803665544838, ""signed_shift_real"": -0.0030269286696997383, ""source"": ""outer_range"", ""status"": ""ok"", ""variant_kernel_imag"": -46204.89864850082, ""variant_kernel_real"": 0.03070738352188921}, {""absolute_shift"": 0.007177426093445836, ""detail"": ""segmented Gauss-Legendre versus scipy.integrate.quad"", ""relative_shift"": 1.5533911489456674e-07, ""signed_shift_imag"": -0.007177313564170618, ""signed_shift_real"": 4.0191148896452644e-05, ""source"": ""radial_strategy"", ""status"": ""ok"", ""variant_kernel_imag"": -46204.89316701072, ""variant_kernel_real"": 0.0337745033404854}, {""absolute_shift"": 8.030843838213229e-07, ""detail"": ""full-kernel connection form versus production divergence form"", ""relative_shift"": 1.738094070830912e-11, ""signed_shift_imag"": -4.045432433485985e-09, ""signed_shift_real"": -8.030741945885822e-07, ""source"": ""delta_box_form"", ""status"": ""ok"", ""variant_kernel_imag"": -46204.8859897012, ""variant_kernel_real"": 0.03373350911739436}]",1.03099961523302e-06,9.67134767942922e-07,horizon_cutoff,0.044686351689486835,True
a0.125000_21+1_21-1,ok,"[{""absolute_shift"": 3.3028851696051217e-06, ""detail"": ""N=600"", ""relative_shift"": 7.504176471434924e-10, ""signed_shift_imag"": 3.1849021979724057e-06, ""signed_shift_real"": -8.74899098723958e-07, ""source"": ""mode_N"", ""status"": ""ok"", ""variant_kernel_imag"": -4401.39578493184, ""variant_kernel_real"": 1.072950705371315}, {""absolute_shift"": 7.3217837715243735e-09, ""detail"": ""lmax=18"", ""relative_shift"": 1.6635140092919465e-12, ""signed_shift_imag"": 6.625668902415782e-09, ""signed_shift_real"": 3.1159315128093112e-09, ""source"": ""angular_lmax"", ""status"": ""ok"", ""variant_kernel_imag"": -4401.395788110117, ""variant_kernel_real"": 1.0729515833863452}, {""absolute_shift"": 2.158532468246647e-05, ""detail"": ""radial_nodes=112"", ""relative_shift"": 4.904199731225111e-09, ""signed_shift_imag"": -2.1385764739534352e-05, ""signed_shift_real"": -2.9283627085430197e-06, ""source"": ""radial_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": -4401.395809502507, ""variant_kernel_real"": 1.0729486519077052}, {""absolute_shift"": 1.5421971000121234e-11, ""detail"": ""angular_nodes=96"", ""relative_shift"": 3.5038817875735464e-15, ""signed_shift_imag"": 5.4569682106375694e-12, ""signed_shift_real"": 1.4424239580534959e-11, ""source"": ""angular_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": -4401.395788116737, ""variant_kernel_real"": 1.072951580284838}, {""absolute_shift"": 3.990727290787616e-05, ""detail"": ""cutoff=3.0e-05"", ""relative_shift"": 9.066958220355572e-09, ""signed_shift_imag"": -3.907346217602026e-05, ""signed_shift_real"": -8.115108411033134e-06, ""source"": ""horizon_cutoff"", ""status"": ""ok"", ""variant_kernel_imag"": -4401.395827190205, ""variant_kernel_real"": 1.0729434651620027}, {""absolute_shift"": 4.1568695691668445e-09, ""detail"": ""counterterm=4"", ""relative_shift"": 9.444434551593894e-13, ""signed_shift_imag"": 1.2651071301661432e-09, ""signed_shift_real"": 3.959680361376172e-09, ""source"": ""counterterm"", ""status"": ""ok"", ""variant_kernel_imag"": -4401.395788115477, ""variant_kernel_real"": 1.072951584230094}, {""absolute_shift"": 0.00011165967843704611, ""detail"": ""outer_decay_lengths=40"", ""relative_shift"": 2.5369151172623064e-08, ""signed_shift_imag"": 0.00011131268911412917, ""signed_shift_real"": 8.795966737418226e-06, ""source"": ""outer_range"", ""status"": ""ok"", ""variant_kernel_imag"": -4401.395676804053, ""variant_kernel_real"": 1.0729603762371511}, {""absolute_shift"": 2.1492986326397035e-05, ""detail"": ""segmented Gauss-Legendre versus scipy.integrate.quad"", ""relative_shift"": 4.883220396993213e-09, ""signed_shift_imag"": -2.1313871002348606e-05, ""signed_shift_real"": -2.769000563729307e-06, ""source"": ""radial_strategy"", ""status"": ""ok"", ""variant_kernel_imag"": -4401.395809430614, ""variant_kernel_real"": 1.07294881126985}, {""absolute_shift"": 2.476266260217958e-08, ""detail"": ""full-kernel connection form versus production divergence form"", ""relative_shift"": 5.626092961977656e-12, ""signed_shift_imag"": -1.6643753042444587e-10, ""signed_shift_real"": 2.476210325674799e-08, ""source"": ""delta_box_form"", ""status"": ""ok"", ""variant_kernel_imag"": -4401.395788116909, ""variant_kernel_real"": 1.072951605032517}]",2.782559506993095e-08,2.5369151172623064e-08,outer_range,0.00011165967843704611,True
a0.125000_32+2_30+0,ok,"[{""absolute_shift"": 0.07188079344721221, ""detail"": ""N=600"", ""relative_shift"": 3.717706812996701e-06, ""signed_shift_imag"": -0.03344665895201615, ""signed_shift_real"": 0.06362522669152781, ""source"": ""mode_N"", ""status"": ""ok"", ""variant_kernel_imag"": 19334.608329363527, ""variant_kernel_real"": -52.33734607737229}, {""absolute_shift"": 1.8580425004896486e-06, ""detail"": ""lmax=18"", ""relative_shift"": 9.60987898384933e-11, ""signed_shift_imag"": -1.4315482985693961e-06, ""signed_shift_real"": -1.1844793803561515e-06, ""source"": ""angular_lmax"", ""status"": ""ok"", ""variant_kernel_imag"": 19334.64177459093, ""variant_kernel_real"": -52.4009724885432}, {""absolute_shift"": 0.00746114888677735, ""detail"": ""radial_nodes=112"", ""relative_shift"": 3.858939602485801e-07, ""signed_shift_imag"": 0.0016140237166837323, ""signed_shift_real"": -0.007284481460793302, ""source"": ""radial_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": 19334.643390046196, ""variant_kernel_real"": -52.40825578552461}, {""absolute_shift"": 4.760547245789321e-11, ""detail"": ""angular_nodes=96"", ""relative_shift"": 2.4621763450984893e-15, ""signed_shift_imag"": 4.3655745685100555e-11, ""signed_shift_real"": 1.8985701899509877e-11, ""source"": ""angular_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": 19334.641776022523, ""variant_kernel_real"": -52.40097130404483}, {""absolute_shift"": 0.01578511061540916, ""detail"": ""cutoff=3.0e-05"", ""relative_shift"": 8.164129868976726e-07, ""signed_shift_imag"": 0.0015400549891637638, ""signed_shift_real"": -0.0157098041926389, ""source"": ""horizon_cutoff"", ""status"": ""ok"", ""variant_kernel_imag"": 19334.64331607747, ""variant_kernel_real"": -52.416681108256455}, {""absolute_shift"": 1.8580425004896486e-06, ""detail"": ""counterterm=4"", ""relative_shift"": 9.60987898384933e-11, ""signed_shift_imag"": -1.4315482985693961e-06, ""signed_shift_real"": -1.1844793803561515e-06, ""source"": ""counterterm"", ""status"": ""ok"", ""variant_kernel_imag"": 19334.64177459093, ""variant_kernel_real"": -52.4009724885432}, {""absolute_shift"": 0.009438978104973012, ""detail"": ""outer_decay_lengths=40"", ""relative_shift"": 4.881881727468024e-07, ""signed_shift_imag"": 0.0019681905687320977, ""signed_shift_real"": 0.009231496820738982, ""source"": ""outer_range"", ""status"": ""ok"", ""variant_kernel_imag"": 19334.64374421305, ""variant_kernel_real"": -52.39173980724308}, {""absolute_shift"": 0.0021152762319473655, ""detail"": ""segmented Gauss-Legendre versus scipy.integrate.quad"", ""relative_shift"": 1.0940303357468996e-07, ""signed_shift_imag"": -0.0018324354678043164, ""signed_shift_real"": -0.0010566805542708835, ""source"": ""radial_strategy"", ""status"": ""ok"", ""variant_kernel_imag"": 19334.63994358701, ""variant_kernel_real"": -52.40202798461809}, {""absolute_shift"": 1.2901704112929115e-07, ""detail"": ""full-kernel connection form versus production divergence form"", ""relative_shift"": 6.6728191189387e-12, ""signed_shift_imag"": 1.913576852530241e-09, ""signed_shift_real"": -1.2900284929173722e-07, ""source"": ""delta_box_form"", ""status"": ""ok"", ""variant_kernel_imag"": 19334.641776024393, ""variant_kernel_real"": -52.400971433066665}]",3.85837854485706e-06,3.717706812996701e-06,mode_N,0.07188079344721221,True
a0.125000_32+2_32+0,ok,"[{""absolute_shift"": 9.67241774416963e-07, ""detail"": ""N=600"", ""relative_shift"": 8.719888163822953e-11, ""signed_shift_imag"": -9.377672540722415e-07, ""signed_shift_real"": -2.3695828191283574e-07, ""source"": ""mode_N"", ""status"": ""ok"", ""variant_kernel_imag"": -11092.364445917861, ""variant_kernel_real"": 0.15218883501851665}, {""absolute_shift"": 1.7038317675501362e-07, ""detail"": ""lmax=18"", ""relative_shift"": 1.5360401975981297e-11, ""signed_shift_imag"": 1.7036290955729783e-07, ""signed_shift_real"": 2.627920908659931e-09, ""source"": ""angular_lmax"", ""status"": ""ok"", ""variant_kernel_imag"": -11092.364444809731, ""variant_kernel_real"": 0.15218907460471948}, {""absolute_shift"": 0.00044306018205035683, ""detail"": ""radial_nodes=112"", ""relative_shift"": 3.994280788431582e-08, ""signed_shift_imag"": 0.00044218603761692066, ""signed_shift_real"": 2.781785497019129e-05, ""source"": ""radial_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": -11092.364002794056, ""variant_kernel_real"": 0.15221688983176876}, {""absolute_shift"": 3.7651436105196774e-11, ""detail"": ""angular_nodes=96"", ""relative_shift"": 3.394356206777205e-15, ""signed_shift_imag"": -1.8189894035458565e-11, ""signed_shift_real"": 3.296601880364847e-11, ""source"": ""angular_nodes"", ""status"": ""ok"", ""variant_kernel_imag"": -11092.364444980112, ""variant_kernel_real"": 0.1521890720097646}, {""absolute_shift"": 0.0013159093488679546, ""detail"": ""cutoff=3.0e-05"", ""relative_shift"": 1.1863199728707262e-07, ""signed_shift_imag"": 0.0013080571989121381, ""signed_shift_real"": 0.00014354016445655704, ""source"": ""horizon_cutoff"", ""status"": ""ok"", ""variant_kernel_imag"": -11092.363136922895, ""variant_kernel_real"": 0.15233261214125512}, {""absolute_shift"": 1.7038317675501362e-07, ""detail"": ""counterterm=4"", ""relative_shift"": 1.5360401975981297e-11, ""signed_shift_imag"": 1.7036290955729783e-07, ""signed_shift_real"": 2.627920908659931e-09, ""source"": ""counterterm"", ""status"": ""ok"", ""variant_kernel_imag"": -11092.364444809731, ""variant_kernel_real"": 0.15218907460471948}, {""absolute_shift"": 0.0015715638704168243, ""detail"": ""outer_decay_lengths=40"", ""relative_shift"": 1.4167979045983525e-07, ""signed_shift_imag"": -0.001571514851093525, ""signed_shift_real"": -1.2412557834906579e-05, ""source"": ""outer_range"", ""status"": ""ok"", ""variant_kernel_imag"": -11092.366016494945, ""variant_kernel_real"": 0.15217665941896366}, {""absolute_shift"": 0.00044331779498959844, ""detail"": ""segmented Gauss-Legendre versus scipy.integrate.quad"", ""relative_shift"": 3.996603223296531e-08, ""signed_shift_imag"": 0.0004424361959536327, ""signed_shift_real"": 2.7944227749543415e-05, ""source"": ""radial_strategy"", ""status"": ""ok"", ""variant_kernel_imag"": -11092.364002543898, ""variant_kernel_real"": 0.1522170162045481}, {""absolute_shift"": 5.625931853506051e-08, ""detail"": ""full-kernel connection form versus production divergence form"", ""relative_shift"": 5.0718959703154855e-12, ""signed_shift_imag"": -8.24002199806273e-10, ""signed_shift_real"": 5.625328383662698e-08, ""source"": ""delta_box_form"", ""status"": ""ok"", ""variant_kernel_imag"": -11092.364444980918, ""variant_kernel_real"": 0.1521891282300824}]",1.932341417566927e-07,1.4167979045983525e-07,outer_range,0.0015715638704168243,True
