point_id,branch,alpha,chi,state,omega_real_M,gamma_M,separation_real,separation_imag,bilinear_norm_real,bilinear_norm_imag,r_99_M,cf_residual,radial_residual,angular_residual,converged,message,selected_truncation,convergence_history,radial_ode_residual,bilinear_norm_error
a0.150000_32+2_32+2,32+2,0.15,0.2930448793705011,32+2,0.14981088703024417,3.920473124379128e-21,6.000000695566923,-1.4410598841629758e-23,0.99999999999913,8.972712495198009e-16,963.0692810345683,4.042674562292917e-12,3.8883267500806834e-13,1.4180777104061734e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 6.856054606818464e-21, ""passed"": true, ""r99_relative"": 6.257284211784229e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",9.838338711096852e-12,8.699712248103753e-13
a0.150000_43+3_41+1,43+3,0.15,0.19788272838955467,41+1,0.14989264408852862,-1.0078935503418058e-10,2.0000002521375566,2.3663050603293073e-13,0.9999999999995025,-2.669140048273275e-14,1807.189035201135,1.3647251071225206e-12,3.079175754742602e-11,2.0078921017629956e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 1.4073917901412184e-05, ""passed"": true, ""r99_relative"": 6.741528212760021e-10, ""real_relative"": 1.2961878849415061e-14, ""reference_N"": 600, ""reference_mode_converged"": true}]",3.3891171199432717e-10,4.982064467564842e-13
a0.150000_43+3_43+1,43+3,0.15,0.19788272838955467,43+1,0.14989406794380994,-1.6143203565445905e-22,12.000000580520878,8.84355189719588e-25,0.9999999999972842,-1.7583012711520394e-15,1539.826318733361,1.0740759963291945e-11,5.08862341455677e-13,8.237223487676573e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 0.0, ""passed"": true, ""r99_relative"": 4.313204014585702e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",8.312015872686842e-12,2.7158281320242387e-12
a0.150000_43+3_43+3,43+3,0.15,0.19788272838955467,43+3,0.14989407135020338,-2.6410313420160302e-21,12.000000138214812,3.444778223346509e-24,0.9999999999975172,7.879053167944408e-16,1539.8770709711612,1.84465458263401e-11,7.998950352525773e-13,1.3451388714977349e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 5.091270783456467e-21, ""passed"": true, ""r99_relative"": 4.724139029817815e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",8.324397548136894e-12,2.482791874988739e-12
a0.175000_21+1_21+1,21+1,0.175,0.6216782805117498,21+1,0.17430824855759772,-2.5390080303067676e-19,2.0000186775269877,6.841818363223042e-21,1.0000000000011333,4.303243583056894e-15,367.802048688647,1.0403921627706094e-13,2.0979120738998738e-13,1.231915277653125e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 1.405011257910135e-18, ""passed"": true, ""r99_relative"": 1.3543139567057113e-10, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",9.660462894817742e-10,1.1333238332994067e-12
a0.175000_21+1_21-1,21+1,0.175,0.6216782805117498,21-1,0.174304596608655,-2.7811918722349153e-08,2.000018775934355,7.494269534373196e-10,0.9999999999988498,1.6843612328911162e-15,366.057042514186,4.640161160066796e-14,1.5897697202606596e-12,9.755570559851346e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 4.2288275286610425e-08, ""passed"": true, ""r99_relative"": 3.6221752722209483e-10, ""real_relative"": 1.28981201219468e-14, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.0178738819588717e-11,1.1501922868160045e-12
a0.175000_32+2_30+0,32+2,0.175,0.33904986037164353,30+0,0.1746686437383838,-2.410346916202332e-05,4.43976187800792e-06,3.2264866219710744e-07,0.999999999999183,1.0325005053477107e-12,753.9535784851577,2.1769658921830588e-13,8.005215543350066e-12,2.1085987245489076e-20,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 1.8786656604204593e-07, ""passed"": true, ""r99_relative"": 4.277202796432861e-07, ""real_relative"": 5.580396593243942e-12, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.9112743658064153e-10,1.3166501957771826e-12
a0.175000_32+2_32+0,32+2,0.175,0.33904986037164353,32+0,0.17469867287988264,-4.295863218151226e-15,6.000006345017687,9.03796760530812e-17,1.0000000000012175,2.518612398796055e-15,705.1453180356325,4.0161051178264057e-13,5.772672617509678e-13,3.2590135753614667e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 2.365661264910131e-20, ""passed"": true, ""r99_relative"": 3.242825116283153e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.3838470678531817e-11,1.2174731739599935e-12
a0.175000_32+2_32+2,32+2,0.175,0.33904986037164353,32+2,0.1746987736748903,5.5026152625967135e-21,6.000001729880337,-3.157315321460178e-23,0.9999999999995496,-5.725712486468355e-16,705.375170231738,5.431237337416142e-13,9.907530164342425e-14,1.7407032491348196e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 1.4226072715343226e-20, ""passed"": true, ""r99_relative"": 3.0403032191931214e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",2.1206697328209625e-11,4.504178450169121e-13
a0.175000_43+3_41+1,43+3,0.175,0.22998438294690704,41+1,0.17482838004430928,-5.833471404027384e-10,2.0000006351107746,2.157722685592545e-12,1.0000000000025466,1.458197618578406e-14,1319.676369303323,5.860041261326358e-13,1.6796051337878947e-11,4.606482582266182e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 2.200791648406155e-06, ""passed"": true, ""r99_relative"": 3.33874681444064e-10, ""real_relative"": 7.93794909287445e-15, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.1430155393460288e-09,2.5466713216699397e-12
