x,omega_M,population_211,population_21m1,norm
-10145.077164262653,8.011551989940783e-08,0.9999337398536271,1.219648233806582e-05,0.9999459363359652
-10145.077152833925,8.011551990209401e-08,0.9999353241574913,1.0582823964900917e-05,0.9999459069814562
-10145.077141405196,8.01155199047802e-08,0.9999366414267546,9.24002237312442e-06,0.9999458814491278
-10145.077129976467,8.011551990746638e-08,0.999937669492601,8.189518271469012e-06,0.9999458590108724
-10145.077118547739,8.011551991015257e-08,0.999938391052163,7.44783733656648e-06,0.9999458388894995
-10145.07710711901,8.011551991283875e-08,0.9999387939436792,7.026328103406687e-06,0.9999458202717827
-10145.077095690282,8.011551991552495e-08,0.9999388713354587,6.9309866155341225e-06,0.9999458023220742
-10145.077084261553,8.011551991821114e-08,0.9999386218257291,7.16237052689881e-06,0.999945784196256
-10145.077072832824,8.011551992089732e-08,0.9999380494519431,7.715603852963824e-06,0.999945765055796
-10145.077061404096,8.011551992358351e-08,0.9999371636096175,8.580472058297558e-06,0.9999457440816758
-10145.077049975367,8.011551992626969e-08,0.9999359788822902,9.74160566660044e-06,0.9999457204879568
-10145.077038546639,8.011551992895589e-08,0.9999345147856509,1.1178749111872386e-05,0.9999456935347627
-10145.07702711791,8.011551993164207e-08,0.9999327954303208,1.2867110140527958e-05,0.9999456625404612
-10145.077015689181,8.011551993432826e-08,0.9999308491091,1.4777783746987241e-05,0.999945626892847
-10145.077004260453,8.011551993701444e-08,0.9999287078157392,1.6878243401470803e-05,0.9999455860591406
-10145.076992831724,8.011551993970063e-08,0.9999264067034135,1.913289122848905e-05,0.9999455395946419
-10145.076981402995,8.011551994238682e-08,0.99992398349206,2.1503657835815403e-05,0.9999454871498958
-10145.076969974267,8.0115519945073e-08,0.9999214778345632,2.3950641692144922e-05,0.9999454284762553
-10145.076958545538,8.01155199477592e-08,0.9999189306524358,2.643277732008886e-05,0.9999453634297558
-10145.076949402555,8.011551994990815e-08,0.9999168908993357,2.8415876183892545e-05,0.9999453067755195
-10145.076937973827,8.011551995259433e-08,0.9999143735205819,3.08567156842597e-05,0.9999452302362661
-10145.076926545098,8.011551995528052e-08,0.9999119301034335,3.3217385770187676e-05,0.9999451474892037
-10145.07691511637,8.01155199579667e-08,0.9999096001311385,3.545866122949379e-05,0.999945058792368
-10145.07690368764,8.011551996065289e-08,0.9999074210988002,3.7543403723133716e-05,0.9999449645025232
-10145.076892258912,8.011551996333908e-08,0.9999054278950481,3.9437173926187365e-05,0.9999448650689743
-10145.076880830184,8.011551996602526e-08,0.9999036522286434,4.110879721191403e-05,0.9999447610258553
-10145.076869401455,8.011551996871146e-08,0.9999021221094366,4.25308735926767e-05,0.9999446529830293
-10145.076857972726,8.011551997139764e-08,0.9999008613921677,4.368022358236181e-05,0.9999445416157501
-10145.076846543998,8.011551997408383e-08,0.9998998893905333,4.45382627318923e-05,0.9999444276532652
-10145.07683511527,8.011551997677001e-08,0.9998992205677555,4.5091298794124695e-05,0.9999443118665496
-10145.07682368654,8.01155199794562e-08,0.9998988643086008,4.533074677649961e-05,0.9999441950553772
-10145.076812257812,8.011551998214238e-08,0.9998988247764304,4.525325851737802e-05,0.9999440780349478
-10145.076800829083,8.011551998482857e-08,0.999899100857438,4.486076485194307e-05,0.99994396162229
-10145.076789400355,8.011551998751477e-08,0.9998996861927792,4.4160429891966315e-05,0.9999438466226712
-10145.076777971626,8.011551999020095e-08,0.9999005692978301,4.3164518406305414e-05,0.9999437338162365
-10145.076766542898,8.011551999288714e-08,0.9999017337663687,4.189017873138762e-05,0.9999436239451001
-10145.076755114169,8.011551999557332e-08,0.9999031585560642,4.03591450392076e-05,0.9999435177011033
-10145.07674368544,8.011551999825951e-08,0.9999048183503175,3.859736412139388e-05,0.9999434157144389
-10145.076732256712,8.011552000094569e-08,0.9999066839902404,3.663455308971673e-05,0.9999433185433301
-10145.076720827983,8.011552000363189e-08,0.999908722969408,3.450369552560276e-05,0.9999432266649336
-10145.076709399254,8.011552000631808e-08,0.9999108999829976,3.224048461524563e-05,0.9999431404676129
-10145.076697970526,8.011552000900426e-08,0.9999131775220429,2.9882722666393008e-05,0.9999430602447092
-10145.076686541797,8.011552001169045e-08,0.9999155165028033,2.7469687103930157e-05,0.9999429861899072
-10145.076675113069,8.011552001437663e-08,0.999917876920698,2.5041473572720206e-05,0.9999429183942707
-10145.076665970086,8.011552001652558e-08,0.999919753627839,2.311503140141356e-05,0.9999428686592404
-10145.076654541357,8.011552001921177e-08,0.9999220514404733,2.0760587813214808e-05,0.9999428120282865
-10145.076643112629,8.011552002189795e-08,0.9999242594634934,1.850189801509407e-05,0.9999427613615085
-10145.0766316839,8.011552002458415e-08,0.9999263402598438,1.637610342439119e-05,0.9999427163632683
-10145.076620255171,8.011552002727034e-08,0.9999282586044964,1.4418040373170029e-05,0.9999426766448696
-10145.076608826443,8.011552002995652e-08,0.9999299820644559,1.265966680469831e-05,0.9999426417312607
-10145.076597397714,8.011552003264271e-08,0.9999314815308448,1.112953830928714e-05,0.999942611069154
-10145.076585968985,8.011552003532889e-08,0.999932731694343,9.85234208455174e-06,0.9999425840364276
-10145.076574540257,8.011552003801508e-08,0.9999337114562252,8.848496419867194e-06,0.9999425599526451
-10145.076563111528,8.011552004070126e-08,0.9999344042683244,8.133822195679832e-06,0.99994253809052
-10145.0765516828,8.011552004338746e-08,0.9999347983964535,7.71929167415743e-06,0.9999425176881277
-10145.076540254071,8.011552004607365e-08,0.9999348871031037,7.610858558879482e-06,0.9999424979616626
-10145.076528825342,8.011552004875983e-08,0.9999346687465878,7.809371939696426e-06,0.9999424781185274
-10145.076517396614,8.011552005144602e-08,0.9999341467951955,8.310575337325585e-06,0.9999424573705329
-10145.076505967885,8.01155200541322e-08,0.9999333297563469,9.105190644109328e-06,0.999942434946991
-10145.076494539157,8.01155200568184e-08,0.9999322310221376,1.0179085346261068e-05,0.9999424101074839
-10145.076483110428,8.011552005950457e-08,0.9999308686340637,1.1513520032311951e-05,0.9999423821540959
-10145.0764716817,8.011552006219077e-08,0.9999292649710427,1.308547186522349e-05,0.9999423504429079
-10145.07646025297,8.011552006487695e-08,0.9999274463661197,1.4868028443680209e-05,0.9999423143945634
-10145.076448824242,8.011552006756314e-08,0.9999254426584127,1.6830845322044516e-05,0.9999422735037347
-10145.076437395513,8.011552007024933e-08,0.9999232866879155,1.894065941731815e-05,0.9999422273473328
-10145.076425966785,8.011552007293551e-08,0.9999210137417078,2.116184962222619e-05,0.99994217559133
-10145.076414538056,8.01155200756217e-08,0.9999186609609017,2.345703518099893e-05,0.9999421179960827
-10145.076403109328,8.011552007830789e-08,0.9999162667182905,2.5787701780874568e-05,0.9999420544200713
-10145.076391680599,8.011552008099408e-08,0.9999138699771232,2.8114844877407912e-05,0.9999419848220006
-10145.076382537616,8.011552008314303e-08,0.999911976947474,2.9947896714999783e-05,0.999941924844189
-10145.076371108888,8.011552008582921e-08,0.9999096732950064,3.217132786214593e-05,0.9999418446228685
-10145.076359680159,8.01155200885154e-08,0.9999074738714473,3.4284922837852236e-05,0.9999417587942852
-10145.07634825143,8.011552009120159e-08,0.9999054140249446,3.62536628011971e-05,0.9999416676877458
-10145.076336822702,8.011552009388777e-08,0.9999035266916478,3.804502822764204e-05,0.9999415717198755
-10145.076325393973,8.011552009657397e-08,0.999901841854277,3.962953318635271e-05,0.9999414713874634
-10145.076313965244,8.011552009926014e-08,0.9999003860511972,4.0981207798116794e-05,0.9999413672589954
-10145.076302536516,8.011552010194634e-08,0.9998991819440293,4.2078020985345215e-05,0.9999412599650146
-10145.076291107787,8.011552010463252e-08,0.9998982479508376,4.290223663879012e-05,0.9999411501874764
-10145.076279679059,8.011552010731871e-08,0.9998975979508249,4.344069745046798e-05,0.9999410386482753
-10145.07626825033,8.011552011000489e-08,0.9998972410652581,4.368503187984805e-05,0.999940926097138
-10145.076256821601,8.011552011269108e-08,0.999897181518073,4.3631781010170724e-05,0.9999408132990832
-10145.076245392873,8.011552011537728e-08,0.9998974185782697,4.328244339216377e-05,0.9999407010216619
-10145.076233964144,8.011552011806346e-08,0.9998979465848455,4.2643437341009495e-05,0.9999405900221866
-10145.076222535416,8.011552012074965e-08,0.9998987550536379,4.172598152635298e-05,0.9999404810351643
-10145.076211106687,8.011552012343583e-08,0.9998998288640898,4.054589605157163e-05,0.9999403747601414
-10145.076199677958,8.011552012612202e-08,0.9999011485226263,3.912332753494062e-05,0.9999402718501613
-10145.07618824923,8.01155201288082e-08,0.9999026904980639,3.748240295994093e-05,0.9999401729010239
-10145.076176820501,8.01155201314944e-08,0.9999044276232918,3.5650818234065504e-05,0.9999400784415259
-10145.076165391773,8.011552013418059e-08,0.9999063295563744,3.3659368465807356e-05,0.9999399889248402
-10145.076153963044,8.011552013686677e-08,0.999908363293254,3.154142792052701e-05,0.9999399047211746
-10145.076142534315,8.011552013955296e-08,0.9999104937233964,2.9332388432089736e-05,0.9999398261118284
-10145.076131105587,8.011552014223914e-08,0.999912684219029,2.7069065715312035e-05,0.9999397532847443
-10145.076119676858,8.011552014492533e-08,0.9999148972480886,2.4789083533634067e-05,0.9999396863316222
-10145.07610824813,8.011552014761151e-08,0.9999170950006234,2.2530246018979402e-05,0.9999396252466424
-10145.0760968194,8.01155201502977e-08,0.9999192400182011,2.0329908611210394e-05,0.9999395699268123
-10145.076087676418,8.011552015244665e-08,0.99992089349693,1.8636194850154975e-05,0.9999395296917802
-10145.07607624769,8.011552015513285e-08,0.9999228526899658,1.6631498021549958e-05,0.9999394841879874
-10145.07606481896,8.011552015781903e-08,0.9999246613541862,1.4782312528727371e-05,0.9999394436667149
-10145.076053390232,8.011552016050522e-08,0.9999262888495848,1.3118837200012185e-05,0.9999394076867848
-10145.076041961504,8.01155201631914e-08,0.9999277076275859,1.1668105440147127e-05,0.999939375733026
-10145.076030532775,8.011552016587759e-08,0.99992889368114,1.0453543890124818e-05,0.9999393472250302
-10145.076019104046,8.011552016856377e-08,0.9999298269347727,9.494592197231912e-06,0.99993932152697
-10145.076007675318,8.011552017124996e-08,0.9999304915682531,8.806390060046173e-06,0.9999392979583132
-10145.075996246589,8.011552017393614e-08,0.999930876268674,8.399536578604115e-06,0.9999392758052527
-10145.07598481786,8.011552017662234e-08,0.9999309744069357,8.279925724718507e-06,0.9999392543326604
-10145.075973389132,8.011552017930853e-08,0.9999307841358926,8.448660471886492e-06,0.9999392327963645
-10145.075961960403,8.011552018199471e-08,0.9999303084087363,8.902046809754996e-06,0.999939210455546
-10145.075950531675,8.01155201846809e-08,0.9999295549175102,9.631667536657537e-06,0.9999391865850469
-10145.075939102946,8.011552018736708e-08,0.9999285359529886,1.0624534397488221e-05,0.9999391604873861
-10145.075927674217,8.011552019005328e-08,0.9999272681884506,1.1863315835173695e-05,0.9999391315042857
-10145.075916245489,8.011552019273946e-08,0.99992577239114,1.3326636373771097e-05,0.9999390990275138
-10145.07590481676,8.011552019542565e-08,0.9999240730663973,1.498944247042252e-05,0.9999390625088678
-10145.075893388032,8.011552019811184e-08,0.9999221980405528,1.6823428581488788e-05,0.9999390214691343
-10145.075881959303,8.011552020079802e-08,0.9999201779896757,1.8797516203094233e-05,0.9999389755058787
-10145.075870530574,8.011552020348421e-08,0.9999180459221533,2.087837778414391e-05,0.9999389242999375
-10145.075859101846,8.01155202061704e-08,0.999915836623824,2.3030996684644083e-05,0.9999388676205087
-10145.075847673117,8.011552020885659e-08,0.9999135860749869,2.5219253775571856e-05,0.9999388053287624
-10145.075836244388,8.011552021154277e-08,0.9999113308490523,2.740653085780393e-05,0.99993873737991
-10145.07582481566,8.011552021422896e-08,0.9999091075028823,2.9556320823284005e-05,0.9999386638237056
-10145.075813386931,8.011552021691514e-08,0.9999069519689784,3.1632834395487075e-05,0.9999385848033738
-10145.075804243948,8.01155202190641e-08,0.9999052997491404,3.321805813842754e-05,0.9999385178072788
-10145.07579281522,8.011552022175028e-08,0.9999033525650449,3.50770347864071e-05,0.9999384295998314
-10145.075781386491,8.011552022443647e-08,0.9999015655000594,3.677129844380232e-05,0.9999383367985032
-10145.075769957763,8.011552022712265e-08,0.9998999669016382,3.827296363556744e-05,0.9999382398652737
-10145.075758529034,8.011552022980885e-08,0.9998985819103733,3.955741961897329e-05,0.9999381393299922
-10145.075747100305,8.011552023249503e-08,0.999897432050235,4.060373115674474e-05,0.9999380357813917
-10145.075735671577,8.011552023518122e-08,0.9998965348800056,4.139497714159756e-05,0.9999379298571472
-10145.075724242848,8.01155202378674e-08,0.9998959037115432,4.191852160191302e-05,0.9999378222331452
-10145.07571281412,8.011552024055359e-08,0.999895547399389,4.216621275673893e-05,0.9999377136121458
-10145.07570138539,8.011552024323978e-08,0.9998954702050317,4.213450699584874e-05,0.9999376047120275
-10145.075689956662,8.011552024592596e-08,0.9998956717378936,4.18245159169681e-05,0.9999374962538106
-10145.075678527934,8.011552024861216e-08,0.9998961469738227,4.124197583647492e-05,0.9999373889496591
-10145.075667099205,8.011552025129834e-08,0.9998968863505808,4.0397140480468634e-05,0.9999372834910613
-10145.075655670476,8.011552025398453e-08,0.9998978759385454,3.930459883861309e-05,0.999937180537384
-10145.075644241748,8.011552025667071e-08,0.9998990976835888,3.798302140241255e-05,0.9999370807049912
-10145.07563281302,8.01155202593569e-08,0.9999005297179128,3.645483919207182e-05,0.9999369845571049
-10145.07562138429,8.01155202620431e-08,0.9999021467334942,3.474586108230262e-05,0.9999368925945765
-10145.075609955562,8.011552026472928e-08,0.9999039204117698,3.2884835949171836e-05,0.999936805247719
-10145.075598526833,8.011552026741547e-08,0.9999058199022713,3.090296706076506e-05,0.9999367228693321
-10145.075587098105,8.011552027010165e-08,0.9999078123421266,2.8833386909369987e-05,0.999936645729036
-10145.075575669376,8.011552027278784e-08,0.9999098634076814,2.671060131950852e-05,0.9999365740090009
-10145.075564240648,8.011552027547402e-08,0.999911937888989,2.4569912154234877e-05,0.9999365078011433
-10145.075552811919,8.011552027816021e-08,0.9999140002775551,2.244682827393623e-05,0.999936447105829
-10145.07554138319,8.011552028084639e-08,0.9999160153575306,2.0376474572309116e-05,0.9999363918321029
-10145.075529954462,8.011552028353259e-08,0.9999179487905144,1.83930089208203e-05,0.9999363417994352
-10145.075520811479,8.011552028568154e-08,0.9999194145848522,1.6890785461874073e-05,0.9999363053703141
-10145.07550938275,8.011552028836773e-08,0.9999211194842085,1.5144559742593226e-05,0.9999362640439511
-10145.075497954022,8.011552029105391e-08,0.9999226559946546,1.3571014901308732e-05,0.9999362270095559
-10145.075486525293,8.01155202937401e-08,0.9999239980475305,1.2195739985936297e-05,0.9999361937875164
-10145.075475096564,8.011552029642628e-08,0.9999251228747784,1.1040961623878615e-05,0.9999361638364023
-10145.075463667836,8.011552029911247e-08,0.99992601137901,1.0125183115525695e-05,0.9999361365621255
-10145.075452239107,8.011552030179865e-08,0.9999266484415859,9.462886368706737e-06,0.9999361113279546
-10145.075440810378,8.011552030448485e-08,0.9999270231637424,9.064301468168395e-06,0.9999360874652106
-10145.07542938165,8.011552030717104e-08,0.9999271290369294,8.93524753717866e-06,0.9999360642844666
-10145.075417952921,8.011552030985722e-08,0.9999269640397117,9.077047353503171e-06,0.9999360410870652
-10145.075406524193,8.011552031254341e-08,0.9999265306598084,9.486516949288098e-06,0.9999360171767577
-10145.075395095464,8.011552031522959e-08,0.9999258358410994,1.0156030174406003e-05,0.9999359918712738
-10145.075383666735,8.011552031791578e-08,0.9999248908566734,1.1073656956406746e-05,0.9999359645136298
-10145.075372238007,8.011552032060196e-08,0.9999237111102184,1.2223372768080297e-05,0.9999359344829865
-10145.075360809278,8.011552032328816e-08,0.9999223158692421,1.3585335636041078e-05,0.9999359012048781
-10145.07534938055,8.011552032597435e-08,0.9999207279347337,1.5136225910149883e-05,0.9999358641606438
-10145.075337951821,8.011552032866053e-08,0.9999189732529256,1.6849642982350916e-05,0.9999358228959079
-10145.075326523092,8.011552033134672e-08,0.9999170804757552,1.8696552211552772e-05,0.9999357770279668
-10145.075315094364,8.01155203340329e-08,0.9999150804774745,2.0645774493763383e-05,0.9999357262519682
-10145.075303665635,8.01155203367191e-08,0.9999130058355511,2.266451022709633e-05,0.9999356703457782
-10145.075292236907,8.011552033940527e-08,0.9999108902845893,2.471888887063634e-05,0.99993560917346
-10145.075280808178,8.011552034209147e-08,0.9999087681524188,2.6774534893282358e-05,0.9999355426873121
-10145.07526937945,8.011552034477765e-08,0.9999066737877725,2.8797140659895206e-05,0.9999354709284324
-10145.07525795072,8.011552034746384e-08,0.9999046409890943,3.075303671110281e-05,0.9999353940258053
-10145.075246521992,8.011552035015003e-08,0.9999027024439684,3.260974996106517e-05,0.9999353121939295
-10145.07523737901,8.011552035229898e-08,0.9999012403954034,3.400298040798042e-05,0.9999352433758114
-10145.07522595028,8.011552035498516e-08,0.9998995482801132,3.5605189334408464e-05,0.9999351534694476
-10145.075214521552,8.011552035767136e-08,0.9998980315475083,3.702810450170379e-05,0.99993505965201
-10145.075203092823,8.011552036035753e-08,0.9998967140106854,3.824840658955061e-05,0.9999349624172749
-10145.075191664095,8.011552036304373e-08,0.9998956161091699,3.9246205710739665e-05,0.9999348623148806
-10145.075180235366,8.011552036572991e-08,0.9998947545777559,4.000536328863084e-05,0.9999347599410445
-10145.075168806638,8.01155203684161e-08,0.999894142177799,4.0513750729021866e-05,0.999934655928528
-10145.075157377909,8.011552037110229e-08,0.9998937874952718,4.0763440748313466e-05,0.9999345509360201
-10145.07514594918,8.011552037378847e-08,0.9998936948087671,4.0750828350301466e-05,0.9999344456371174
-10145.075134520452,8.011552037647467e-08,0.9998938640294631,4.0476679621461345e-05,0.9999343407090846
-10145.075123091723,8.011552037916085e-08,0.9998942907138629,3.9946107719520004e-05,0.9999342368215824
-10145.075111662994,8.011552038184704e-08,0.9998949661489097,3.916847664232722e-05,0.999934134625552
-10145.075100234266,8.011552038453322e-08,0.9998958775078755,3.815723456337002e-05,0.9999340347424388
-10145.075088805537,8.011552038721941e-08,0.9998970080742476,3.6929679686808346e-05,0.9999339377539345
-10145.075077376809,8.01155203899056e-08,0.9998983375297171,3.550666268933789e-05,0.9999338441924065
-10145.07506594808,8.011552039259178e-08,0.9998998423013121,3.39122308601096e-05,0.9999337545321723
-10145.075054519351,8.011552039527798e-08,0.9999014959617555,3.217322000617909e-05,0.9999336691817616
-10145.075043090623,8.011552039796416e-08,0.9999032696762489,3.031880104384895e-05,0.9999335884772927
-10145.075031661894,8.011552040065035e-08,0.9999051326881372,2.8379988931887908e-05,0.9999335126770691
-10145.075020233166,8.011552040333653e-08,0.9999070528352754,2.6389122209033526e-05,0.9999334419574843
-10145.075008804437,8.011552040602272e-08,0.9999089970884345,2.437932186565937e-05,0.9999333764103001
-10145.074997375708,8.01155204087089e-08,0.9999109321027366,2.238393860059896e-05,0.9999333160413372
-10145.07498594698,8.01155204113951e-08,0.999912824772916,2.043599768390518e-05,0.9999332607705999
-10145.074974518251,8.011552041408129e-08,0.9999146427831644,1.8567650662352316e-05,0.9999332104338268
-10145.074963089522,8.011552041676747e-08,0.9999163551424314,1.6809643006888685e-05,0.9999331647854383
-10145.07495394654,8.011552041891642e-08,0.9999176292952209,1.550213280522508e-05,0.9999331314280261
-10145.074942517811,8.011552042160261e-08,0.9999190795552915,1.401380223249399e-05,0.999933093357524
-10145.074931089082,8.011552042428879e-08,0.9999203486674891,1.2710229024370104e-05,0.9999330588965135
-10145.074919660354,8.011552042697498e-08,0.9999214150422707,1.1612497711215325e-05,0.9999330275399819
-10145.074908231625,8.011552042966116e-08,0.9999222605168182,1.0738216075367664e-05,0.9999329987328935
-10145.074896802897,8.011552043234735e-08,0.9999228706482066,1.0101231340209146e-05,0.9999329718795468
-10145.074885374168,8.011552043503355e-08,0.9999232349439636,9.711409620438731e-06,0.9999329463535841
-10145.07487394544,8.011552043771973e-08,0.9999233470263461,9.574482137633925e-06,0.9999329215084838
-10145.07486251671,8.011552044040592e-08,0.999923204727777,9.691960585997895e-06,0.9999328966883629
-10145.074851087982,8.01155204430921e-08,0.9999228101160285,1.006112287723274e-05,0.9999328712389057
-10145.074839659253,8.011552044577829e-08,0.9999221694489183,1.0675069320070146e-05,0.9999328445182384
-10145.074828230525,8.011552044846447e-08,0.9999212930594507,1.1522848118684036e-05,0.9999328159075693
-10145.074816801796,8.011552045115067e-08,0.9999201951734938,1.2589647924476401e-05,0.9999327848214183
-10145.074805373068,8.011552045383685e-08,0.9999188936631975,1.3857054066629362e-05,0.9999327507172642
-10145.074793944339,8.011552045652304e-08,0.9999174097404183,1.530336403669035e-05,0.999932713104455
-10145.07478251561,8.011552045920923e-08,0.999915767595403,1.690395682861216e-05,0.9999326715522316
-10145.074771086882,8.011552046189541e-08,0.9999139939868807,1.863170985410173e-05,0.9999326256967348
-10145.074759658153,8.01155204645816e-08,0.9999121177905039,2.0457456378261138e-05,0.9999325752468822
-10145.074748229425,8.011552046726778e-08,0.9999101695132551,2.2350475764940625e-05,0.99993251998902
-10145.074736800696,8.011552046995398e-08,0.9999081807819796,2.4279008295559287e-05,0.9999324597902752
-10145.074725371967,8.011552047264016e-08,0.9999061838146175,2.621078593779005e-05,0.9999323946005553
-10145.074713943239,8.011552047532635e-08,0.999904210882971,2.8113570197535692e-05,0.9999323244531685
-10145.07470251451,8.011552047801254e-08,0.9999022937759596,2.995568809270989e-05,0.9999322494640523
-10145.074691085782,8.011552048069872e-08,0.9999004632722914,3.170655734167765e-05,0.9999321698296331
-10145.074679657053,8.011552048338491e-08,0.9998987486312894,3.3337192061514854e-05,0.9999320858233509
-10145.07467051407,8.011552048553386e-08,0.999897478735453,3.453696516461057e-05,0.9999320157006176
-10145.074659085341,8.011552048822004e-08,0.9998960397033454,3.588503762537236e-05,0.9999319247409708
-10145.074647656613,8.011552049090624e-08,0.9998947864058277,3.704413408918353e-05,0.999931830539917
-10145.074636227884,8.011552049359242e-08,0.9998937382489913,3.799536155143301e-05,0.9999317336105428
-10145.074624799156,8.011552049627861e-08,0.9998929111778729,3.872333238125282e-05,0.9999316345102542
-10145.074613370427,8.01155204989648e-08,0.9998923174202518,3.921641114121583e-05,0.999931533831393
-10145.074601941698,8.011552050165098e-08,0.9998919652929159,3.946689838033052e-05,0.9999314321912962
-10145.07459051297,8.011552050433717e-08,0.99989185907346,3.947114850682256e-05,0.9999313302219668
-10145.074579084241,8.011552050702335e-08,0.999891998939575,3.9229619950754286e-05,0.9999312285595258
-10145.074567655513,8.011552050970955e-08,0.9998923809766672,3.8746856957010255e-05,0.9999311278336243
-10145.074556226784,8.011552051239573e-08,0.9998929972535016,3.8031403487704866e-05,0.9999310286569892
-10145.074544798055,8.011552051508192e-08,0.9998938359644384,3.709565084069391e-05,0.999930931615279
-10145.074533369327,8.011552051776811e-08,0.9998948816357248,3.595562168887446e-05,0.9999308372574137
-10145.074521940598,8.011552052045429e-08,0.9998961153922467,3.463069429515584e-05,0.9999307460865418
-10145.07451051187,8.011552052314049e-08,0.9998975152801489,3.314327164303968e-05,0.999930658551792
-10145.07449908314,8.011552052582667e-08,0.9998990566398167,3.151840112644782e-05,0.9999305750409432
-10145.074487654412,8.011552052851286e-08,0.9999007125228847,2.97833512499664e-05,0.9999304958741346
-10145.074476225684,8.011552053119904e-08,0.9999024541462272,2.796715248885409e-05,0.9999304212987161
-10145.074464796955,8.011552053388523e-08,0.999904251375287,2.6100110035664294e-05,0.9999303514853227
-10145.074453368226,8.011552053657141e-08,0.999906073228626,2.421329660786439e-05,0.9999302865252339
-10145.074441939498,8.01155205392576e-08,0.9999078883952588,2.233803380129345e-05,0.99993022642906
-10145.07443051077,8.01155205419438e-08,0.9999096657561314,2.0505370642874405e-05,0.9999301711267743
-10145.07441908204,8.011552054462998e-08,0.9999113749010619,1.874556802025052e-05,0.9999301204690821
-10145.074407653312,8.011552054731617e-08,0.9999129866325637,1.7087597545918e-05,0.9999300742301096
-10145.074396224583,8.011552055000235e-08,0.9999144734482034,1.5558663151345885e-05,0.9999300321113548
-10145.0743870816,8.01155205521513e-08,0.9999155558400947,1.4445298987483576e-05,0.9999300011390823
-10145.074375652872,8.011552055483749e-08,0.9999167556241002,1.3209848975010711e-05,0.9999299654730752
-10145.074364224143,8.011552055752367e-08,0.9999177662129752,1.2166540144449084e-05,0.9999299327531197
-10145.074352795415,8.011552056020986e-08,0.9999185703365724,1.1332124141970367e-05,0.9999299024607143
-10145.074341366686,8.011552056289606e-08,0.9999191542023154,1.0719836274706405e-05,0.99992987403859
-10145.074329937957,8.011552056558224e-08,0.999919507715569,1.0339184506064778e-05,0.9999298469000751
-10145.074318509229,8.011552056826843e-08,0.9999196246379533,1.0195800972192692e-05,0.9999298204389254
-10145.0743070805,8.011552057095461e-08,0.9999195026811281,1.0291358327289095e-05,0.9999297940394554
-10145.074295651772,8.01155205736408e-08,0.999919143534656,1.0623552141561757e-05,0.9999297670867976
-10145.074284223043,8.011552057632698e-08,0.9999185528276511,1.1186149474169368e-05,0.9999297389771252
-10145.074272794314,8.011552057901317e-08,0.9999177400250198,1.1969102642838153e-05,0.9999297091276625
-10145.074261365586,8.011552058169935e-08,0.99991671826019,1.2958726130297506e-05,0.9999296769863203
-10145.074249936857,8.011552058438555e-08,0.9999155041072725,1.413793352317387e-05,0.9999296420407957
-10145.074238508128,8.011552058707174e-08,0.9999141172965984,1.5486530388788628e-05,0.9999296038269871
-10145.0742270794,8.011552058975792e-08,0.9999125803785119,1.6981558075748817e-05,0.9999295619365877
-10145.074215650671,8.011552059244411e-08,0.9999109183411375,1.859768259040682e-05,0.9999295160237279
-10145.074204221943,8.011552059513029e-08,0.9999091581885995,2.0307621966840122e-05,0.9999294658105663
-10145.074192793214,8.011552059781648e-08,0.9999073284868077,2.208260492492007e-05,0.9999294110917326
-10145.074181364485,8.011552060050266e-08,0.9999054588844465,2.3892853109373005e-05,0.9999293517375558
-10145.074169935757,8.011552060318886e-08,0.9999035796171926,2.5708078830515763e-05,0.9999292876960231
-10145.074158507028,8.011552060587505e-08,0.9999017210034545,2.749798999042674e-05,0.999929218993445
-10145.0741470783,8.011552060856123e-08,0.9998999129400342,2.9232793780283105e-05,0.9999291457338145
-10145.074135649571,8.011552061124742e-08,0.9998981844061011,3.088369077672665e-05,0.9999290680968779
-10145.074124220842,8.01155206139336e-08,0.9998965629837022,3.2423351246353025e-05,0.9999289863349485
-10145.074112792114,8.01155206166198e-08,0.9998950744027407,3.382636578437971e-05,0.9999289007685251
-10145.07410364913,8.011552061876874e-08,0.9998939950318474,3.483479985450592e-05,0.999928829831702
-10145.074092220402,8.011552062145492e-08,0.9998928028960525,3.5935524717437205e-05,0.99992873842077
-10145.074080791674,8.011552062414112e-08,0.9998918023439595,3.6842070789403464e-05,0.9999286444147488
-10145.074069362945,8.011552062682731e-08,0.9998910085640121,3.753977070110774e-05,0.9999285483347132
-10145.074057934216,8.011552062951349e-08,0.999890433267349,3.801746777387188e-05,0.9999284507351229
-10145.074046505488,8.011552063219968e-08,0.9998900845020429,3.8267692474857225e-05,0.9999283521945177
-10145.07403507676,8.011552063488586e-08,0.9998899665287252,3.828677710863896e-05,0.9999282533058338
-10145.07402364803,8.011552063757206e-08,0.9998900797595112,3.807490699736218e-05,0.9999281546665085
-10145.074012219302,8.011552064025824e-08,0.9998904207610704,3.763610746226062e-05,0.9999280568685326
-10145.074000790573,8.011552064294443e-08,0.9998909823216322,3.697816698856464e-05,0.9999279604886208
-10145.073989361845,8.011552064563062e-08,0.9998917535806452,3.611249801596014e-05,0.9999278660786611
-10145.073977933116,8.01155206483168e-08,0.9998927202187717,3.505393783018183e-05,0.999927774156602
-10145.073966504387,8.0115520651003e-08,0.9998938647049054,3.382049302091828e-05,0.9999276851979263
-10145.073955075659,8.011552065368917e-08,0.999895166595954,3.243303190062931e-05,0.9999275996278546
